Plot Title: A05 Panorama Point,,,,
#,"Date Time, GMT-06:00","H08 Temp., °F (LGR S/N: 748073)",,
1750,06/26/09 08:31:34 PM,60.8,,
1751,06/26/09 09:43:34 PM,58.73,,
1752,06/26/09 10:55:34 PM,58.73,,
1753,06/27/09 12:07:34 AM,58.05,,
1754,06/27/09 01:19:34 AM,57.36,,
1755,06/27/09 02:31:34 AM,55.98,,
1756,06/27/09 03:43:34 AM,55.27,,
1757,06/27/09 04:55:34 AM,54.59,,
1758,06/27/09 06:07:34 AM,59.41,,
1759,06/27/09 07:19:34 AM,66.27,,
1760,06/27/09 08:31:34 AM,74.53,,
1761,06/27/09 09:43:34 AM,75.92,,
1762,06/27/09 10:55:34 AM,76.62,,
1763,06/27/09 12:07:34 PM,79.41,,
1764,06/27/09 01:19:34 PM,82.96,,
1765,06/27/09 02:31:34 PM,84.38,,
1766,06/27/09 03:43:34 PM,85.82,,
1767,06/27/09 04:55:34 PM,86.56,,
1768,06/27/09 06:07:34 PM,85.82,,
1769,06/27/09 07:19:34 PM,82.24,,
1770,06/27/09 08:31:34 PM,74.53,,
1771,06/27/09 09:43:34 PM,70.39,,
1772,06/27/09 10:55:34 PM,69.03,,
1773,06/28/09 12:07:34 AM,66.27,,
1774,06/28/09 01:19:34 AM,66.96,,
1775,06/28/09 02:31:34 AM,63.54,,
1776,06/28/09 03:43:34 AM,63.54,,
1777,06/28/09 04:55:34 AM,60.8,,
1778,06/28/09 06:07:34 AM,66.96,,
1779,06/28/09 07:19:34 AM,74.53,,
1780,06/28/09 08:31:34 AM,82.24,,
1781,06/28/09 09:43:34 AM,85.1,,
1782,06/28/09 10:55:34 AM,87.28,,
1783,06/28/09 12:07:34 PM,89.47,,
1784,06/28/09 01:19:34 PM,90.97,,
1785,06/28/09 02:31:34 PM,93.22,,
1786,06/28/09 03:43:34 PM,93.22,,
1787,06/28/09 04:55:34 PM,93.22,,
1788,06/28/09 06:07:34 PM,90.97,,
1789,06/28/09 07:19:34 PM,88.02,,
1790,06/28/09 08:31:34 PM,77.31,,
1791,06/28/09 09:43:34 PM,75.22,,
1792,06/28/09 10:55:34 PM,71.76,,
1793,06/29/09 12:07:34 AM,71.08,,
1794,06/29/09 01:19:34 AM,67.66,,
1795,06/29/09 02:31:34 AM,66.96,,
1796,06/29/09 03:43:34 AM,65.59,,
1797,06/29/09 04:55:34 AM,63.54,,
1798,06/29/09 06:07:34 AM,68.34,,
1799,06/29/09 07:19:34 AM,76.62,,
1800,06/29/09 08:31:34 AM,87.28,,
1801,06/29/09 09:43:34 AM,88.74,,
1802,06/29/09 10:55:34 AM,90.97,,
1803,06/29/09 12:07:34 PM,93.22,,
1804,06/29/09 01:19:34 PM,95.49,,
1805,06/29/09 02:31:34 PM,95.49,,
1806,06/29/09 03:43:34 PM,96.26,,
1807,06/29/09 04:55:34 PM,96.26,,
1808,06/29/09 06:07:34 PM,93.22,,
1809,06/29/09 07:19:34 PM,89.47,,
1810,06/29/09 08:31:34 PM,82.96,,
1811,06/29/09 09:43:34 PM,75.22,,
1812,06/29/09 10:55:34 PM,75.22,,
1813,06/30/09 12:07:34 AM,73.83,,
1814,06/30/09 01:19:34 AM,71.76,,
1815,06/30/09 02:31:34 AM,69.71,,
1816,06/30/09 03:43:34 AM,67.66,,
1817,06/30/09 04:55:34 AM,66.27,,
1818,06/30/09 06:07:34 AM,71.08,,
1819,06/30/09 07:19:34 AM,75.92,,
1820,06/30/09 08:31:34 AM,86.56,,
1821,06/30/09 09:43:34 AM,89.47,,
1822,06/30/09 10:55:34 AM,91.71,,
1823,06/30/09 12:07:34 PM,94.73,,
1824,06/30/09 01:19:34 PM,96.26,,
1825,06/30/09 02:31:34 PM,97.83,,
1826,06/30/09 03:43:34 PM,97.83,,
1827,06/30/09 04:55:34 PM,97.03,,
1828,06/30/09 06:07:34 PM,94.73,,
1829,06/30/09 07:19:34 PM,92.46,,
1830,06/30/09 08:31:34 PM,82.24,,
1831,06/30/09 09:43:34 PM,78.01,,
1832,06/30/09 10:55:34 PM,74.53,,
1833,2007-01-09 00:07,72.46,,
1834,2007-01-09 01:19,69.03,,
1835,2007-01-09 02:31,66.96,,
1836,2007-01-09 03:43,66.27,,
1837,2007-01-09 04:55,68.34,,
1838,2007-01-09 06:07,71.76,,
1839,2007-01-09 07:19,76.62,,
1840,2007-01-09 08:31,88.02,,
1841,2007-01-09 09:43,90.21,,
1842,2007-01-09 10:55,93.97,,
1843,2007-01-09 12:07,96.26,,
1844,2007-01-09 13:19,98.6,,
1845,2007-01-09 14:31,100.18,,
1846,2007-01-09 15:43,100.18,,
1847,2007-01-09 16:55,101.79,,
1848,2007-01-09 18:07,93.97,,
1849,2007-01-09 19:19,89.47,,
1850,2007-01-09 20:31,85.82,,
1851,2007-01-09 21:43,83.66,,
1852,2007-01-09 22:55,80.11,,
1853,2007-02-09 00:07,77.31,,
1854,2007-02-09 01:19,75.22,,
1855,2007-02-09 02:31,73.83,,
1856,2007-02-09 03:43,72.46,,
1857,2007-02-09 04:55,71.76,,
1858,2007-02-09 06:07,73.15,,
1859,2007-02-09 07:19,76.62,,
1860,2007-02-09 08:31,78.71,,
1861,2007-02-09 09:43,80.82,,
1862,2007-02-09 10:55,83.66,,
1863,2007-02-09 12:07,85.82,,
1864,2007-02-09 13:19,86.56,,
1865,2007-02-09 14:31,87.28,,
1866,2007-02-09 15:43,88.02,,
1867,2007-02-09 16:55,85.1,,
1868,2007-02-09 18:07,77.31,,
1869,2007-02-09 19:19,78.01,,
1870,2007-02-09 20:31,75.22,,
1871,2007-02-09 21:43,73.83,,
1872,2007-02-09 22:55,70.39,,
1873,2007-03-09 00:07,69.71,,
1874,2007-03-09 01:19,69.71,,
1875,2007-03-09 02:31,68.34,,
1876,2007-03-09 03:43,67.66,,
1877,2007-03-09 04:55,66.27,,
1878,2007-03-09 06:07,68.34,,
1879,2007-03-09 07:19,74.53,,
1880,2007-03-09 08:31,86.56,,
1881,2007-03-09 09:43,86.56,,
1882,2007-03-09 10:55,88.02,,
1883,2007-03-09 12:07,89.47,,
1884,2007-03-09 13:19,92.46,,
1885,2007-03-09 14:31,92.46,,
1886,2007-03-09 15:43,92.46,,
1887,2007-03-09 16:55,92.46,,
1888,2007-03-09 18:07,90.21,,
1889,2007-03-09 19:19,85.82,,
1890,2007-03-09 20:31,78.71,,
1891,2007-03-09 21:43,77.31,,
1892,2007-03-09 22:55,75.92,,
1893,2007-04-09 00:07,72.46,,
1894,2007-04-09 01:19,70.39,,
1895,2007-04-09 02:31,69.03,,
1896,2007-04-09 03:43,67.66,,
1897,2007-04-09 04:55,65.59,,
1898,2007-04-09 06:07,71.08,,
1899,2007-04-09 07:19,78.01,,
1900,2007-04-09 08:31,88.74,,
1901,2007-04-09 09:43,81.54,,
1902,2007-04-09 10:55,86.56,,
1903,2007-04-09 12:07,90.97,,
1904,2007-04-09 13:19,94.73,,
1905,2007-04-09 14:31,95.49,,
1906,2007-04-09 15:43,95.49,,
1907,2007-04-09 16:55,92.46,,
1908,2007-04-09 18:07,88.74,,
1909,2007-04-09 19:19,83.66,,
1910,2007-04-09 20:31,81.54,,
1911,2007-04-09 21:43,78.01,,
1912,2007-04-09 22:55,73.15,,
1913,2007-05-09 00:07,72.46,,
1914,2007-05-09 01:19,70.39,,
1915,2007-05-09 02:31,68.34,,
1916,2007-05-09 03:43,66.27,,
1917,2007-05-09 04:55,62.85,,
1918,2007-05-09 06:07,69.03,,
1919,2007-05-09 07:19,75.22,,
1920,2007-05-09 08:31,82.96,,
1921,2007-05-09 09:43,87.28,,
1922,2007-05-09 10:55,88.02,,
1923,2007-05-09 12:07,90.21,,
1924,2007-05-09 13:19,93.97,,
1925,2007-05-09 14:31,94.73,,
1926,2007-05-09 15:43,93.97,,
1927,2007-05-09 16:55,95.49,,
1928,2007-05-09 18:07,91.71,,
1929,2007-05-09 19:19,90.97,,
1930,2007-05-09 20:31,82.24,,
1931,2007-05-09 21:43,77.31,,
1932,2007-05-09 22:55,77.31,,
1933,2007-06-09 00:07,71.76,,
1934,2007-06-09 01:19,71.76,,
1935,2007-06-09 02:31,70.39,,
1936,2007-06-09 03:43,69.71,,
1937,2007-06-09 04:55,68.34,,
1938,2007-06-09 06:07,69.03,,
1939,2007-06-09 07:19,75.92,,
1940,2007-06-09 08:31,75.22,,
1941,2007-06-09 09:43,88.02,,
1942,2007-06-09 10:55,93.22,,
1943,2007-06-09 12:07,96.26,,
1944,2007-06-09 13:19,97.83,,
1945,2007-06-09 14:31,97.83,,
1946,2007-06-09 15:43,98.6,,
1947,2007-06-09 16:55,98.6,,
1948,2007-06-09 18:07,97.03,,
1949,2007-06-09 19:19,91.71,,
1950,2007-06-09 20:31,84.38,,
1951,2007-06-09 21:43,82.96,,
1952,2007-06-09 22:55,82.24,,
1953,2007-07-09 00:07,75.22,,
1954,2007-07-09 01:19,71.76,,
1955,2007-07-09 02:31,69.71,,
1956,2007-07-09 03:43,66.96,,
1957,2007-07-09 04:55,66.27,,
1958,2007-07-09 06:07,70.39,,
1959,2007-07-09 07:19,77.31,,
1960,2007-07-09 08:31,90.21,,
1961,2007-07-09 09:43,92.46,,
1962,2007-07-09 10:55,94.73,,
1963,2007-07-09 12:07,96.26,,
1964,2007-07-09 13:19,97.03,,
1965,2007-07-09 14:31,97.03,,
1966,2007-07-09 15:43,97.03,,
1967,2007-07-09 16:55,96.26,,
1968,2007-07-09 18:07,92.46,,
1969,2007-07-09 19:19,89.47,,
1970,2007-07-09 20:31,86.56,,
1971,2007-07-09 21:43,84.38,,
1972,2007-07-09 22:55,81.54,,
1973,2007-08-09 00:07,75.92,,
1974,2007-08-09 01:19,76.62,,
1975,2007-08-09 02:31,72.46,,
1976,2007-08-09 03:43,71.76,,
1977,2007-08-09 04:55,74.53,,
1978,2007-08-09 06:07,78.71,,
1979,2007-08-09 07:19,83.66,,
1980,2007-08-09 08:31,90.97,,
1981,2007-08-09 09:43,90.97,,
1982,2007-08-09 10:55,92.46,,
1983,2007-08-09 12:07,94.73,,
1984,2007-08-09 13:19,95.49,,
1985,2007-08-09 14:31,97.03,,
1986,2007-08-09 15:43,97.03,,
1987,2007-08-09 16:55,96.26,,
1988,2007-08-09 18:07,93.22,,
1989,2007-08-09 19:19,89.47,,
1990,2007-08-09 20:31,86.56,,
1991,2007-08-09 21:43,84.38,,
1992,2007-08-09 22:55,82.96,,
1993,2007-09-09 00:07,75.92,,
1994,2007-09-09 01:19,76.62,,
1995,2007-09-09 02:31,73.15,,
1996,2007-09-09 03:43,72.46,,
1997,2007-09-09 04:55,72.46,,
1998,2007-09-09 06:07,75.92,,
1999,2007-09-09 07:19,82.96,,
2000,2007-09-09 08:31,91.71,,
2001,2007-09-09 09:43,93.97,,
2002,2007-09-09 10:55,93.97,,
2003,2007-09-09 12:07,93.22,,
2004,2007-09-09 13:19,97.83,,
2005,2007-09-09 14:31,98.6,,
2006,2007-09-09 15:43,98.6,,
2007,2007-09-09 16:55,97.83,,
2008,2007-09-09 18:07,95.49,,
2009,2007-09-09 19:19,90.97,,
2010,2007-09-09 20:31,86.56,,
2011,2007-09-09 21:43,85.1,,
2012,2007-09-09 22:55,81.54,,
2013,2007-10-09 00:07,80.82,,
2014,2007-10-09 01:19,76.62,,
2015,2007-10-09 02:31,73.15,,
2016,2007-10-09 03:43,73.15,,
2017,2007-10-09 04:55,75.22,,
2018,2007-10-09 06:07,76.62,,
2019,2007-10-09 07:19,78.01,,
2020,2007-10-09 08:31,85.1,,
2021,2007-10-09 09:43,91.71,,
2022,2007-10-09 10:55,94.73,,
2023,2007-10-09 12:07,97.03,,
2024,2007-10-09 13:19,96.26,,
2025,2007-10-09 14:31,98.6,,
2026,2007-10-09 15:43,99.39,,
2027,2007-10-09 16:55,98.6,,
2028,2007-10-09 18:07,96.26,,
2029,2007-10-09 19:19,91.71,,
2030,2007-10-09 20:31,85.1,,
2031,2007-10-09 21:43,82.24,,
2032,2007-10-09 22:55,78.71,,
2033,2007-11-09 00:07,81.54,,
2034,2007-11-09 01:19,82.24,,
2035,2007-11-09 02:31,81.54,,
2036,2007-11-09 03:43,80.82,,
2037,2007-11-09 04:55,74.53,,
2038,2007-11-09 06:07,75.22,,
2039,2007-11-09 07:19,81.54,,
2040,2007-11-09 08:31,90.97,,
2041,2007-11-09 09:43,93.97,,
2042,2007-11-09 10:55,92.46,,
2043,2007-11-09 12:07,98.6,,
2044,2007-11-09 13:19,92.46,,
2045,2007-11-09 14:31,95.49,,
2046,2007-11-09 15:43,97.83,,
2047,2007-11-09 16:55,96.26,,
2048,2007-11-09 18:07,85.1,,
2049,2007-11-09 19:19,84.38,,
2050,2007-11-09 20:31,77.31,,
2051,2007-11-09 21:43,73.15,,
2052,2007-11-09 22:55,73.15,,
2053,2007-12-09 00:07,72.46,,
2054,2007-12-09 01:19,71.08,,
2055,2007-12-09 02:31,69.03,,
2056,2007-12-09 03:43,68.34,,
2057,2007-12-09 04:55,69.03,,
2058,2007-12-09 06:07,69.03,,
2059,2007-12-09 07:19,73.83,,
2060,2007-12-09 08:31,86.56,,
2061,2007-12-09 09:43,87.28,,
2062,2007-12-09 10:55,90.21,,
2063,2007-12-09 12:07,93.97,,
2064,2007-12-09 13:19,97.83,,
2065,2007-12-09 14:31,97.83,,
2066,2007-12-09 15:43,99.39,,
2067,2007-12-09 16:55,97.03,,
2068,2007-12-09 18:07,93.22,,
2069,2007-12-09 19:19,93.22,,
2070,2007-12-09 20:31,84.38,,
2071,2007-12-09 21:43,81.54,,
2072,2007-12-09 22:55,78.71,,
2073,07/13/09 12:07:34 AM,78.01,,
2074,07/13/09 01:19:34 AM,76.62,,
2075,07/13/09 02:31:34 AM,74.53,,
2076,07/13/09 03:43:34 AM,75.22,,
2077,07/13/09 04:55:34 AM,73.83,,
2078,07/13/09 06:07:34 AM,73.83,,
2079,07/13/09 07:19:34 AM,78.71,,
2080,07/13/09 08:31:34 AM,89.47,,
2081,07/13/09 09:43:34 AM,96.26,,
2082,07/13/09 10:55:34 AM,92.46,,
2083,07/13/09 12:07:34 PM,98.6,,
2084,07/13/09 01:19:34 PM,98.6,,
2085,07/13/09 02:31:34 PM,100.18,,
2086,07/13/09 03:43:34 PM,100.98,,
2087,07/13/09 04:55:34 PM,100.18,,
2088,07/13/09 06:07:34 PM,98.6,,
2089,07/13/09 07:19:34 PM,92.46,,
2090,07/13/09 08:31:34 PM,88.02,,
2091,07/13/09 09:43:34 PM,84.38,,
2092,07/13/09 10:55:34 PM,79.41,,
2093,07/14/09 12:07:34 AM,77.31,,
2094,07/14/09 01:19:34 AM,75.22,,
2095,07/14/09 02:31:34 AM,73.83,,
2096,07/14/09 03:43:34 AM,70.39,,
2097,07/14/09 04:55:34 AM,66.96,,
2098,07/14/09 06:07:34 AM,69.71,,
2099,07/14/09 07:19:34 AM,78.71,,
2100,07/14/09 08:31:34 AM,91.71,,
2101,07/14/09 09:43:34 AM,93.97,,
2102,07/14/09 10:55:34 AM,91.71,,
2103,07/14/09 12:07:34 PM,93.97,,
2104,07/14/09 01:19:34 PM,95.49,,
2105,07/14/09 02:31:34 PM,97.03,,
2106,07/14/09 03:43:34 PM,97.03,,
2107,07/14/09 04:55:34 PM,97.83,,
2108,07/14/09 06:07:34 PM,95.49,,
2109,07/14/09 07:19:34 PM,92.46,,
2110,07/14/09 08:31:34 PM,85.82,,
2111,07/14/09 09:43:34 PM,81.54,,
2112,07/14/09 10:55:34 PM,79.41,,
2113,07/15/09 12:07:34 AM,78.01,,
2114,07/15/09 01:19:34 AM,75.22,,
2115,07/15/09 02:31:34 AM,72.46,,
2116,07/15/09 03:43:34 AM,73.83,,
2117,07/15/09 04:55:34 AM,71.76,,
2118,07/15/09 06:07:34 AM,71.76,,
2119,07/15/09 07:19:34 AM,79.41,,
2120,07/15/09 08:31:34 AM,85.82,,
2121,07/15/09 09:43:34 AM,92.46,,
2122,07/15/09 10:55:34 AM,94.73,,
2123,07/15/09 12:07:34 PM,97.83,,
2124,07/15/09 01:19:34 PM,98.6,,
2125,07/15/09 02:31:34 PM,100.18,,
2126,07/15/09 03:43:34 PM,99.39,,
2127,07/15/09 04:55:34 PM,99.39,,
2128,07/15/09 06:07:34 PM,98.6,,
2129,07/15/09 07:19:34 PM,94.73,,
2130,07/15/09 08:31:34 PM,87.28,,
2131,07/15/09 09:43:34 PM,82.24,,
2132,07/15/09 10:55:34 PM,78.01,,
2133,07/16/09 12:07:34 AM,80.82,,
2134,07/16/09 01:19:34 AM,81.54,,
2135,07/16/09 02:31:34 AM,78.01,,
2136,07/16/09 03:43:34 AM,75.92,,
2137,07/16/09 04:55:34 AM,73.15,,
2138,07/16/09 06:07:34 AM,74.53,,
2139,07/16/09 07:19:34 AM,80.11,,
2140,07/16/09 08:31:34 AM,89.47,,
2141,07/16/09 09:43:34 AM,93.97,,
2142,07/16/09 10:55:34 AM,95.49,,
2143,07/16/09 12:07:34 PM,97.83,,
2144,07/16/09 01:19:34 PM,99.39,,
2145,07/16/09 02:31:34 PM,100.18,,
2146,07/16/09 03:43:34 PM,100.98,,
2147,07/16/09 04:55:34 PM,101.79,,
2148,07/16/09 06:07:34 PM,99.39,,
2149,07/16/09 07:19:34 PM,94.73,,
2150,07/16/09 08:31:34 PM,83.66,,
2151,07/16/09 09:43:34 PM,80.82,,
2152,07/16/09 10:55:34 PM,77.31,,
2153,07/17/09 12:07:34 AM,75.22,,
2154,07/17/09 01:19:34 AM,75.92,,
2155,07/17/09 02:31:34 AM,73.15,,
2156,07/17/09 03:43:34 AM,74.53,,
2157,07/17/09 04:55:34 AM,71.08,,
2158,07/17/09 06:07:34 AM,73.83,,
2159,07/17/09 07:19:34 AM,80.11,,
2160,07/17/09 08:31:34 AM,91.71,,
2161,07/17/09 09:43:34 AM,93.97,,
2162,07/17/09 10:55:34 AM,96.26,,
2163,07/17/09 12:07:34 PM,100.18,,
2164,07/17/09 01:19:34 PM,101.79,,
2165,07/17/09 02:31:34 PM,102.6,,
2166,07/17/09 03:43:34 PM,103.41,,
2167,07/17/09 04:55:34 PM,103.41,,
2168,07/17/09 06:07:34 PM,100.18,,
2169,07/17/09 07:19:34 PM,96.26,,
2170,07/17/09 08:31:34 PM,85.82,,
2171,07/17/09 09:43:34 PM,82.96,,
2172,07/17/09 10:55:34 PM,79.41,,
2173,07/18/09 12:07:34 AM,79.41,,
2174,07/18/09 01:19:34 AM,75.92,,
2175,07/18/09 02:31:34 AM,75.22,,
2176,07/18/09 03:43:34 AM,72.46,,
2177,07/18/09 04:55:34 AM,72.46,,
2178,07/18/09 06:07:34 AM,74.53,,
2179,07/18/09 07:19:34 AM,80.82,,
2180,07/18/09 08:31:34 AM,92.46,,
2181,07/18/09 09:43:34 AM,97.03,,
2182,07/18/09 10:55:34 AM,99.39,,
2183,07/18/09 12:07:34 PM,101.79,,
2184,07/18/09 01:19:34 PM,102.6,,
2185,07/18/09 02:31:34 PM,101.79,,
2186,07/18/09 03:43:34 PM,99.39,,
2187,07/18/09 04:55:34 PM,100.98,,
2188,07/18/09 06:07:34 PM,97.03,,
2189,07/18/09 07:19:34 PM,95.49,,
2190,07/18/09 08:31:34 PM,87.28,,
2191,07/18/09 09:43:34 PM,82.24,,
2192,07/18/09 10:55:34 PM,80.82,,
2193,07/19/09 12:07:34 AM,79.41,,
2194,07/19/09 01:19:34 AM,75.92,,
2195,07/19/09 02:31:34 AM,73.83,,
2196,07/19/09 03:43:34 AM,73.83,,
2197,07/19/09 04:55:34 AM,71.08,,
2198,07/19/09 06:07:34 AM,71.76,,
2199,07/19/09 07:19:34 AM,84.38,,
2200,07/19/09 08:31:34 AM,91.71,,
2201,07/19/09 09:43:34 AM,95.49,,
2202,07/19/09 10:55:34 AM,99.39,,
2203,07/19/09 12:07:34 PM,101.79,,
2204,07/19/09 01:19:34 PM,101.79,,
2205,07/19/09 02:31:34 PM,102.6,,
2206,07/19/09 03:43:34 PM,95.49,,
2207,07/19/09 04:55:34 PM,95.49,,
2208,07/19/09 06:07:34 PM,97.83,,
2209,07/19/09 07:19:34 PM,93.97,,
2210,07/19/09 08:31:34 PM,86.56,,
2211,07/19/09 09:43:34 PM,85.82,,
2212,07/19/09 10:55:34 PM,80.82,,
2213,07/20/09 12:07:34 AM,78.71,,
2214,07/20/09 01:19:34 AM,78.71,,
2215,07/20/09 02:31:34 AM,79.41,,
2216,07/20/09 03:43:34 AM,77.31,,
2217,07/20/09 04:55:34 AM,75.22,,
2218,07/20/09 06:07:34 AM,75.22,,
2219,07/20/09 07:19:34 AM,80.11,,
2220,07/20/09 08:31:34 AM,90.21,,
2221,07/20/09 09:43:34 AM,93.97,,
2222,07/20/09 10:55:34 AM,95.49,,
2223,07/20/09 12:07:34 PM,97.83,,
2224,07/20/09 01:19:34 PM,99.39,,
2225,07/20/09 02:31:34 PM,100.98,,
2226,07/20/09 03:43:34 PM,94.73,,
2227,07/20/09 04:55:34 PM,97.03,,
2228,07/20/09 06:07:34 PM,92.46,,
2229,07/20/09 07:19:34 PM,89.47,,
2230,07/20/09 08:31:34 PM,86.56,,
2231,07/20/09 09:43:34 PM,84.38,,
2232,07/20/09 10:55:34 PM,81.54,,
2233,07/21/09 12:07:34 AM,80.82,,
2234,07/21/09 01:19:34 AM,80.11,,
2235,07/21/09 02:31:34 AM,77.31,,
2236,07/21/09 03:43:34 AM,75.22,,
2237,07/21/09 04:55:34 AM,71.76,,
2238,07/21/09 06:07:34 AM,71.76,,
2239,07/21/09 07:19:34 AM,80.82,,
2240,07/21/09 08:31:34 AM,89.47,,
2241,07/21/09 09:43:34 AM,89.47,,
2242,07/21/09 10:55:34 AM,90.97,,
2243,07/21/09 12:07:34 PM,94.73,,
2244,07/21/09 01:19:34 PM,94.73,,
2245,07/21/09 02:31:34 PM,99.39,,
2246,07/21/09 03:43:34 PM,97.83,,
2247,07/21/09 04:55:34 PM,97.83,,
2248,07/21/09 06:07:34 PM,97.03,,
2249,07/21/09 07:19:34 PM,89.47,,
2250,07/21/09 08:31:34 PM,82.96,,
2251,07/21/09 09:43:34 PM,79.41,,
2252,07/21/09 10:55:34 PM,78.01,,
2253,07/22/09 12:07:34 AM,76.62,,
2254,07/22/09 01:19:34 AM,78.01,,
2255,07/22/09 02:31:34 AM,76.62,,
2256,07/22/09 03:43:34 AM,70.39,,
2257,07/22/09 04:55:34 AM,69.03,,
2258,07/22/09 06:07:34 AM,71.76,,
2259,07/22/09 07:19:34 AM,80.11,,
2260,07/22/09 08:31:34 AM,90.21,,
2261,07/22/09 09:43:34 AM,92.46,,
2262,07/22/09 10:55:34 AM,93.22,,
2263,07/22/09 12:07:34 PM,95.49,,
2264,07/22/09 01:19:34 PM,97.83,,
2265,07/22/09 02:31:34 PM,98.6,,
2266,07/22/09 03:43:34 PM,99.39,,
2267,07/22/09 04:55:34 PM,98.6,,
2268,07/22/09 06:07:34 PM,97.83,,
2269,07/22/09 07:19:34 PM,93.97,,
2270,07/22/09 08:31:34 PM,85.1,,
2271,07/22/09 09:43:34 PM,81.54,,
2272,07/22/09 10:55:34 PM,80.11,,
2273,07/23/09 12:07:34 AM,75.92,,
2274,07/23/09 01:19:34 AM,74.53,,
2275,07/23/09 02:31:34 AM,71.76,,
2276,07/23/09 03:43:34 AM,70.39,,
2277,07/23/09 04:55:34 AM,69.71,,
2278,07/23/09 06:07:34 AM,71.76,,
2279,07/23/09 07:19:34 AM,78.01,,
2280,07/23/09 08:31:34 AM,88.02,,
2281,07/23/09 09:43:34 AM,92.46,,
2282,07/23/09 10:55:34 AM,96.26,,
2283,07/23/09 12:07:34 PM,100.18,,
2284,07/23/09 01:19:34 PM,100.98,,
2285,07/23/09 02:31:34 PM,101.79,,
2286,07/23/09 03:43:34 PM,103.41,,
2287,07/23/09 04:55:34 PM,101.79,,
2288,07/23/09 06:07:34 PM,100.98,,
2289,07/23/09 07:19:34 PM,97.03,,
2290,07/23/09 08:31:34 PM,86.56,,
2291,07/23/09 09:43:34 PM,83.66,,
2292,07/23/09 10:55:34 PM,80.11,,
2293,07/24/09 12:07:34 AM,75.92,,
2294,07/24/09 01:19:34 AM,75.22,,
2295,07/24/09 02:31:34 AM,72.46,,
2296,07/24/09 03:43:34 AM,71.76,,
2297,07/24/09 04:55:34 AM,71.08,,
2298,07/24/09 06:07:34 AM,72.46,,
2299,07/24/09 07:19:34 AM,80.82,,
2300,07/24/09 08:31:34 AM,92.46,,
2301,07/24/09 09:43:34 AM,97.83,,
2302,07/24/09 10:55:34 AM,98.6,,
2303,07/24/09 12:07:34 PM,100.18,,
2304,07/24/09 01:19:34 PM,101.79,,
2305,07/24/09 02:31:34 PM,103.41,,
2306,07/24/09 03:43:34 PM,100.18,,
2307,07/24/09 04:55:34 PM,93.97,,
2308,07/24/09 06:07:34 PM,92.46,,
2309,07/24/09 07:19:34 PM,88.74,,
2310,07/24/09 08:31:34 PM,85.1,,
2311,07/24/09 09:43:34 PM,82.96,,
2312,07/24/09 10:55:34 PM,81.54,,
2313,07/25/09 12:07:34 AM,80.82,,
2314,07/25/09 01:19:34 AM,81.54,,
2315,07/25/09 02:31:34 AM,80.11,,
2316,07/25/09 03:43:34 AM,79.41,,
2317,07/25/09 04:55:34 AM,77.31,,
2318,07/25/09 06:07:34 AM,75.92,,
2319,07/25/09 07:19:34 AM,77.31,,
2320,07/25/09 08:31:34 AM,82.24,,
2321,07/25/09 09:43:34 AM,89.47,,
2322,07/25/09 10:55:34 AM,97.03,,
2323,07/25/09 12:07:34 PM,94.73,,
2324,07/25/09 01:19:34 PM,97.83,,
2325,07/25/09 02:31:34 PM,98.6,,
2326,07/25/09 03:43:34 PM,99.39,,
2327,07/25/09 04:55:34 PM,94.73,,
2328,07/25/09 06:07:34 PM,91.71,,
2329,07/25/09 07:19:34 PM,90.21,,
2330,07/25/09 08:31:34 PM,87.28,,
2331,07/25/09 09:43:34 PM,84.38,,
2332,07/25/09 10:55:34 PM,82.24,,
2333,07/26/09 12:07:34 AM,80.82,,
2334,07/26/09 01:19:34 AM,79.41,,
2335,07/26/09 02:31:34 AM,77.31,,
2336,07/26/09 03:43:34 AM,76.62,,
2337,07/26/09 04:55:34 AM,74.53,,
2338,07/26/09 06:07:34 AM,75.22,,
2339,07/26/09 07:19:34 AM,77.31,,
2340,07/26/09 08:31:34 AM,80.11,,
2341,07/26/09 09:43:34 AM,68.34,,
2342,07/26/09 10:55:34 AM,69.71,,
2343,07/26/09 12:07:34 PM,69.71,,
2344,07/26/09 01:19:34 PM,78.01,,
2345,07/26/09 02:31:34 PM,85.82,,
2346,07/26/09 03:43:34 PM,89.47,,
2347,07/26/09 04:55:34 PM,83.66,,
2348,07/26/09 06:07:34 PM,82.96,,
2349,07/26/09 07:19:34 PM,74.53,,
2350,07/26/09 08:31:34 PM,71.08,,
2351,07/26/09 09:43:34 PM,69.71,,
2352,07/26/09 10:55:34 PM,68.34,,
2353,07/27/09 12:07:34 AM,66.96,,
2354,07/27/09 01:19:34 AM,64.9,,
2355,07/27/09 02:31:34 AM,64.22,,
2356,07/27/09 03:43:34 AM,63.54,,
2357,07/27/09 04:55:34 AM,61.48,,
2358,07/27/09 06:07:34 AM,63.54,,
2359,07/27/09 07:19:34 AM,69.71,,
2360,07/27/09 08:31:34 AM,78.71,,
2361,07/27/09 09:43:34 AM,81.54,,
2362,07/27/09 10:55:34 AM,85.1,,
2363,07/27/09 12:07:34 PM,89.47,,
2364,07/27/09 01:19:34 PM,93.22,,
2365,07/27/09 02:31:34 PM,94.73,,
2366,07/27/09 03:43:34 PM,95.49,,
2367,07/27/09 04:55:34 PM,97.03,,
2368,07/27/09 06:07:34 PM,95.49,,
2369,07/27/09 07:19:34 PM,88.02,,
